-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.40044674903193287541724567413017839353669566602017384155297534154684600840958e-01 9.44127477837554997487558152488726612568250738630721807564668392998835403453311e-01 0
-7.882734375000000000000000000000000000000000000000000000000000000000000000000044e-01 -7.804687499999999999999999999999999999999999999999999999999999999999999999999931e-01 9.441274778375549974875581524887266125682507386307218075646683929988354034533024e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656641e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877792012e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877791926e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 9.155478572970230278667230569587652000661825344297908436990723810897797851668395e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877792012e-01 0
-7.72664062499999999999999999999999999999999999999999999999999999999999999999999e-01 -7.648593749999999999999999999999999999999999999999999999999999999999999999999791e-01 9.196306602313847378125566420344739732807637064584952671084432399339305877791926e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915456e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 9.237134631657464477583902271101827464953448784871996905178140987780813903915284e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038987e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 9.277962661001081577042238121858915197099260505159041139271849576222321930038901e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162518e-01 0
-7.804687500000000000000000000000000000000000000000000000000000000000000000000017e-01 -7.726640624999999999999999999999999999999999999999999999999999999999999999999904e-01 9.318790690344698676500573972616002929245072225446085373365558164663829956162432e-01 9.359618719688315775958909823373090661390883945733129607459266753105337982286135e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780258e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780172e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 1
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780258e-01 1
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780172e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903703e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027233e-01 1
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027147e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 1
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903703e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027233e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.604586895750018372708924927915617054265754267455395012021518283754386139027147e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150764e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.482102807719167074333917375644353857828319106594262309740392518429862060656555e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780258e-01 0
-7.960781250000000000000000000000000000000000000000000000000000000000000000000071e-01 -7.882734374999999999999999999999999999999999999999999999999999999999999999999958e-01 9.522930837062784173792253226401441589974130826881306543834101106871370086780172e-01 9.563758866406401273250589077158529322119942547168350777927809695312878112903789e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274295e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274209e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397912e-01 0
-8.038828125000000000000000000000000000000000000000000000000000000000000000000098e-01 -7.960781249999999999999999999999999999999999999999999999999999999999999999999985e-01 9.645414925093635472167260778672704786411565987742439246115226872195894165150678e-01 9.686242954437252571625596629429792518557377708029483480208935460637402191274295e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.727070983780869671083932480186880250703189428316527714302644049078910217397826e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521443e-01 0
-8.116875000000000000000000000000000000000000000000000000000000000000000000000125e-01 -8.038828125000000000000000000000000000000000000000000000000000000000000000000012e-01 9.767899013124486770542268330943967982849001148603571948396352637520418243521357e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644887e-01 0
-8.741250000000000000000000000000000000000000000000000000000000000000000000000254e-01 -8.42906250000000000000000000000000000000000000000000000000000000000000000000006e-01 9.808727042468103870000604181701055714994812868890616182490061225961926269644801e-01 9.97203915984257226783394758472940664357805975003879311886489557972795837413901e-01 1
